TransactionID,Category,Product,TransactionDate,Quantity,Price,TotalValue,CustomerID,PaymentMethod,ShippingAddress,Email,OrderStatus,DiscountCode,PaymentAmount
24108e9a-3f77-4cae-b318-b96d44790612,Home & Garden,Blender,2024-02-17,4,431.72,1726.88,f204be89-4a4b-4563-8cf4-77ef18c8a616,Credit Card,"37861 Melissa Crossing Suite 766
West Kimberlyhaven, KY 86835",schmidtvincent@crawford.com,Pending,,1726.88
3f8ea40a-6b0a-40e3-9d89-6047dd39d793,Sports,Dumbbells,2024-05-29,2,336.98,673.96,28e213bc-e6fd-47af-9d84-caccf6729464,Credit Card,"306 Alexis Drives Suite 895
Georgeshire, IA 73342",wperez@maddox.com,Completed,,673.96
750d112e-8164-4eec-a4ab-851bf1fac6e7,Electronics,Smartwatch,2024-02-04,4,43.33,173.32,95560a2d-3713-4466-bda0-6476f778c676,,"263 Jennifer Crossroad Apt. 964
West James, AK 57834",riddleann@arnold.com,Completed,,173.32
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,Electronics,Smartwatch,2024-04-12,43,4925.35,9.1,0d18ab95-668c-4477-8b95-017c5dae1201,Credit Card,"PSC 4383, Box 6404
APO AE 19345",elizabeth61@brown.com,Refunded,DISCOUNT47XF,9.1
24eeb4a6-c145-45c7-9d98-6115f05eeefe,Sports,Yoga Mat,2024-08-04,2,402.43,804.86,66c14dca-8255-4a61-9a3b-031932f57510,Bank Transfer,"55799 Eric Streets
Saraborough, AK 70749",fmiller@koch.com,Pending,,804.86
2314d0c8-09f6-4405-8b99-00340a4e2552,Sports,Yoga Mat,01-08-2024 14:02:58,3,214.43,643.29,79474bfa-cdd0-44d4-9542-27deb6adf48b,PayPal,"51305 Jeffrey Stream
West Joshua, CO 46186",belldavid@hotmail.com,Completed,,643.29
827c9f8c-d40a-45e9-81df-6517561c9210,Health,Bandages,2024-08-18,4,375.36,1501.44,901bcdef-b56f-48ce-bd66-971e88476c56,Credit Card,"0125 Gibbs Knolls Apt. 135
Dustinmouth, AL 42259",larry04@thompson.com,Completed,,39518.81
5e4cb287-0442-41db-90d4-ea6779928faa,Sports,Running Shoes,2024-04-26,3,227.08,681.24,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a,Bank Transfer,"79538 Paul Rapids Apt. 831
Jenniferland, SD 55780",bbryan@gmail.com,Cancelled,DISCOUNT08sR,681.24
e61599c8-cbf8-4f86-8ec3-f970956d80e4,Electronics,Smartphone,2024-06-10,2,332.04,664.08,a1173719-b023-40ea-9f41-e335b9aed8e4,PayPal,"5330 Jimenez Harbor Suite 117
New Mark, IA 76052",joel57@paul.com,Pending,,664.08
f791f1e5-43f9-4d6b-b97e-be8798cf1188,Electronics,Smartwatch,2024-01-11,1,475.78,475.78,c6b28def-f8d8-47f1-886c-6544a7d4cf50,Credit Card,"907 Anderson Lodge
New Samanthaton, SD 02633",jordanbailey@yahoo.com,Refunded,,475.78
0d259caa-b8ad-4d87-ba40-45dd93dfd907,Health,Vitamins,2024-08-12,2,,145.92,86341718-2ba6-4db3-bafe-b1149561c813,Credit Card,"4455 Miller Trail
Troyton, ME 91787",ikidd@martin.com,Pending,,145.92
b35556a5-f2bd-42f2-9293-f70508150147,Books,Biography,2024-04-04,824,84711.39,-177614.13,70e7e756-04d9-445e-b0d7-3df71c221cea,Bank Transfer,"632 James Valleys Suite 800
Nicoleton, AR 40384",lbarnett@chavez-smith.biz,Completed,,-177614.13
b0c4a01c-69b7-40fa-a6c4-32f66b352f85,Health,Vitamins,2024-05-01,1,326.22,326.22,c66495a7-8077-4e33-a90e-7e6234323ec6,Credit Card,"964 Sara Prairie Suite 125
Port Breanna, MT 83981",sdonovan@yahoo.com,Completed,DISCOUNT42nt,326.22
5336723b-8f96-4685-b514-589084c86c46,Health,Thermometer,2024-02-23,1,148.03,148.03,8685abaa-7a76-4555-a987-b218ff84faef,Credit Card,"8331 Teresa Circle
North Ellen, MS 25131",joshuajones@suarez.net,Cancelled,DISCOUNT80Xc,148.03
75ac824c-2c55-4ef7-b4e9-573450521700,Fashion,Jeans,2024-05-26,5,342.83,1714.15,8bd88fcd-57a2-4e4e-887b-03e5e980f808,Bank Transfer,"98854 Rios Vista Apt. 235
Hesterhaven, WI 52956",kristy47@yahoo.com,Completed,,1714.15
7ad465a1-5129-450d-bd2f-4e58b47a1c5b,Sports,Dumbbells,2024-09-25,4,351.97,1407.88,ef3a6f27-ef06-4ccb-8f7c-1d59594b2a3a,PayPal,"94318 Joshua River
Myersville, VA 91161",jholder@gmail.com,Completed,DISCOUNT24hU,1407.88
c5e78b23-f461-4f09-985a-befbd1812f77,Fashion,Sneakers,2024-06-02,1,210.77,210.77,0ac4de85-4a5b-4aff-a57f-7595cdfb4db9,,"7207 Cook Fall
Nicoleburgh, WV 01776",michelle34@parker.biz,Completed,,210.77
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,Fashion,Sneakers,2024-10-17,4,288.69,1154.76,8fe069b6-eeda-4802-8568-f42689e03e22,,"7584 King Mount Apt. 545
Rodriguezhaven, SC 03217",jonathan20@keller-hill.com,Completed,,1154.76
9d9d028e-1bf6-45f6-a324-52114588fc1b,Fashion,Jacket,2024-09-27,3,162.09,486.27,3e11bafe-3d41-46fe-963a-8617bdab07e7,Credit Card,"25703 Howard Summit Apt. 361
Natalieside, NV 69563",garciajennifer@schroeder-payne.com,Pending,,486.27
c1836315-330f-4be1-a689-b4247a3a10e1,Beauty,Face Cream,2024-07-03,2,7.67,15.34,4910fade-5238-4bf2-8988-e418f6c31218,,"423 Richards Common
Jefferyfort, IA 89433",jenniferrice@yahoo.com,Completed,,15.34
16e6e5c0-c4cb-494f-a86e-8e630f25477d,Toys,Board Game,2024-09-07,4,181.44,725.76,88ffbd40-3b72-486d-92fa-675fa6fd0cb1,,"1449 Thompson Mews Suite 923
Derekside, ME 40477",kaiserrichard@gmail.com,Completed,,725.76
098c60b3-efc9-409e-99af-6e09b91e3d6e,Health,Bandages,2024-10-13,1,60.07,60.07,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,,"266 Dillon Mills Suite 857
Ronaldchester, NH 04128",velasquezvictoria@gmail.com,Completed,,60.07
094d916d-eb6d-4fed-af15-8d5b2d007d05,Sports,Dumbbells,2024-11-21,5,435.9,2179.5,c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,Credit Card,"PSC 0612, Box 9439
APO AP 49405",lisawatson@douglas.com,Pending,,2179.5
f64e3dfc-bfbe-4c7a-afc5-97382fb21e66,Fashion,Sneakers,2024-07-11,2,427.77,855.54,e0723d96-4a1a-41f5-ad10-f004df4e713e,Credit Card,"62607 Combs Corner Apt. 415
Port Kellyfort, MA 08478",michellewilson@williams-carr.net,Completed,,190689.97
41dc1c60-a5f6-4735-b57b-6b29bb2aa146,Books,Cookbook,24-08-2024 06:49:25,2,494.17,988.34,bc92fd81-039b-458c-afaa-be0bb7f60cdf,Bank Transfer,"PSC 4672, Box 3849
APO AP 58058",lpierce@munoz.com,Completed,,988.34
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,Sports,Dumbbells,2024-05-10,4,,1852.64,9c678393-2ced-4c0d-b173-04b5c1dd484a,Credit Card,"2022 George Streets
South Timothy, TN 13610",clarksamantha@li-allen.info,Refunded,,1852.64
d3b59af7-67ce-478f-a5a4-983ba383889a,Books,Biography,2024-11-28,3,136.89,410.67,1634725b-53f3-4073-83e9-6ef46d7df5d0,Bank Transfer,"USCGC Richardson
FPO AA 51774",jgill@williams-curry.biz,Completed,DISCOUNT55Ds,410.67
92a81713-b90e-444b-951c-25d54d4c5280,Beauty,Lipstick,2024-05-08,5,319.5,1597.5,5c0b9b10-a757-4b10-82f5-25b902ed73ce,,"PSC 9705, Box 2774
APO AE 21251",samantha11@gmail.com,Cancelled,,1597.5
1e43fbd2-aaf4-47f7-8fe7-61493c7e5368,Health,Protein Powder,2024-09-26,1,420.62,11957.31,67c96204-28e3-43b6-8e8a-dc4b77242041,,"8681 Diana Knoll
Stephenberg, WY 86804",jeffrey82@hotmail.com,Cancelled,,11957.31
bf6b8cdf-7479-4b61-a737-2b527a6a2107,Toys,Puzzle,2024-02-21,1,132.2,132.2,6a74dbb7-5fa5-40aa-9b11-b530fd247c11,Bank Transfer,"51762 James Overpass
Sheltonbury, WA 21746",kennedygarrett@lowe.com,Completed,,79262.05
c1e1b94a-7888-4058-a9ad-0e9b8c9aa1e9,Beauty,Shampoo,2024-09-29,3,120.95,362.85,d35ac07a-aa02-47d0-8d4f-8b2b899ac252,Credit Card,"90130 Patricia Lake
Carrollland, HI 89939",kimberlygeorge@gmail.com,Cancelled,,362.85
c1369c65-ae2a-4341-bf59-e4f2c3093b6e,Fashion,Jacket,2024-03-25,100,9547.3,197.1,14f573d0-c991-4032-9f85-c77798874bfe,PayPal,"39785 Montgomery Points Apt. 176
Sawyershire, DC 68297",arodriguez@simmons.net,Pending,,197.1
5c9deee0-b42a-4456-8736-5a84725e134d,Health,Thermometer,2024-07-23,1,257.2,257.2,1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,PayPal,"3098 Johnson View
Sandraview, VT 47412",jdaugherty@english.org,Pending,,257.2
711c7673-8535-4a69-9abf-984e53ff8461,Home & Garden,Vacuum Cleaner,2024-03-04,1,383.94,383.94,b787ef8d-3495-411e-ae27-d4321dc1e7eb,PayPal,"1893 Ross Centers
New Thomasview, AK 04731",timothy18@gmail.com,Pending,DISCOUNT33Qj,383.94
82a7f586-e61d-4cde-9747-f3877d23d479,Health,Vitamins,2024-08-14,4,349.2,1396.8,741423b5-0e3e-45f2-8f06-71c7720b274b,Bank Transfer,"50238 Glass Shore Apt. 371
West Tinachester, WA 80773",mary07@yahoo.com,Completed,DISCOUNT95RM,1396.8
905c7bdd-74f0-4eae-aa59-43ce836435e3,Health,Thermometer,2024-02-21,2,175.34,350.68,ac3a812f-765e-4cb5-8f0d-55400ec7d662,Credit Card,"USCGC Potts
FPO AA 95309",whitejustin@nunez.net,Refunded,,350.68
655ce508-0592-4fa5-b928-e23f4ee4334e,Health,Thermometer,2024-11-09,5,318.4,1592.0,beed0af9-00c5-4f30-9103-142441241bb4,Bank Transfer,"8356 Turner Vista
North Sarah, WI 26213",steven80@gmail.com,Completed,DISCOUNT45lo,1592.0
61ea2f30-e42e-407a-be2b-d9875fdcabbf,Home & Garden,Blender,2024-06-12,4,474.16,1896.64,e821e716-eac8-4da1-9e9f-6f5b72d35458,PayPal,"4584 Alison Grove
Heidihaven, AR 45935",rowen@kelly.com,Completed,,1896.64
f6d22a7b-aec7-4a82-948b-4376602a4e57,Electronics,Smartwatch,2024-05-26,1,446.58,446.58,220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,Credit Card,"PSC 9741, Box 3283
APO AA 97744",christopherbrown@gmail.com,Pending,,446.58
d5b6de85-3902-49d9-ba8d-ae42ba54e920,Electronics,Headphones,2024-02-19,3,456.45,1369.35,fa7e5d94-05d1-4b63-8194-f97f00e3a026,,"49670 Cruz Cape
East Nicolas, NE 70295",robinsonmichael@hotmail.com,Cancelled,,1369.35
cf39f648-083f-44c3-9ce3-62f8c3f725fe,Fashion,Jeans,2024-10-08,5,351.2,1756.0,c41c147e-9d6b-4b62-ab53-5a19a902b73f,Credit Card,"769 Martin Light Suite 320
Laurenview, IA 71647",beckyroberts@gordon-robinson.com,Pending,,1756.0
3ea6e5b2-0c76-4d28-9f49-5037b40a9181,Sports,Yoga Mat,2024-09-17,1,279.65,279.65,705fddf5-66fa-4ca0-8b53-1932bd9419aa,Bank Transfer,"0914 Ashley Mill
West Katie, KS 65372",rodgerscaroline@gmail.com,Cancelled,,279.65
bb44badc-ea98-4ef8-90d7-5e373bf2025f,Beauty,Face Cream,2024-04-22,2,71.33,142.66,991121e7-93d5-43ae-91a3-ac26937bf79b,Credit Card,"0580 Michael Club Suite 181
East Mark, TX 55022",kathryn86@hotmail.com,Completed,DISCOUNT96zl,142.66
3ca5be29-5217-4bf3-9181-83d1ac2b0cfc,Sports,Tennis Racket,2024-10-27,4,269.08,1076.32,fc568b53-24ac-4722-a052-77394d406f1b,,"2059 Rogers Lodge Suite 749
East Michealport, OR 03847",pmarquez@gmail.com,Completed,DISCOUNT99fC,1076.32
4ceda164-69df-44e9-b896-41dd8570b59f,Fashion,T-shirt,2024-09-13,1,433.71,433.71,f2d2393f-8e85-440d-8f9a-eb7046707cd6,PayPal,"8895 Nicholas Prairie
Lake Jessicafurt, SD 10782",kyledavis@gmail.com,Completed,,433.71
2cd58759-e95d-4761-bc36-dc59e134edfc,Health,Thermometer,2024-08-17,5,397.26,1986.3,8e4c3ab5-6d5d-4477-adc2-9178a0411612,,"USNS Cunningham
FPO AP 83118",wilkinsnicole@yahoo.com,Completed,,1986.3
f10bce9c-582b-41ee-b8e8-035b0c00988a,Health,Bandages,2024-07-11,3,44.18,132.54,c92a7d7c-6193-4990-abdd-1a8fa4b05c89,Bank Transfer,"180 Hopkins Pike Suite 543
Rhondamouth, WI 47944",jgreen@yahoo.com,Completed,,132.54
6883ac6e-6a94-4054-b241-4482519894d8,Sports,Tennis Racket,2024-07-22,-2,6920.88,1529.88,2f12b150-605f-41eb-8cc5-7e0d26332018,PayPal,"137 Cox Knoll Apt. 579
South Kristie, OK 16921",floresjohn@yahoo.com,Completed,,1529.88
d96e684f-3db0-474e-b938-878a89b5aab0,Sports,Dumbbells,2024-10-19,3,98.64,295.92,b523c0de-db87-429c-8cfd-0fc139b02e2a,PayPal,"PSC 3692, Box 9445
APO AA 15962",taylorkaylee@yahoo.com,Completed,DISCOUNT21Fs,295.92
0ec0713d-ea2c-4a51-b688-d11fce4758be,Beauty,Lipstick,2024-02-26,5,308.21,1541.05,6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,Credit Card,"297 Rachel Wells Suite 021
Bakerside, NJ 97868",lindsay23@hotmail.com,Pending,,1541.05
3e2bf9c9-636f-4e5c-a253-e70687ad8b26,Sports,Running Shoes,2024-08-04,2,188.28,376.56,a58e83dd-548c-4d84-b40d-e04941476506,Credit Card,"0212 Strong Knoll
South Heidi, VT 38956",vhunter@yahoo.com,Pending,,376.56
5efeef4f-d8dd-4bc0-b325-3aa3ec170298,Toys,Lego Set,2024-01-31,5,42.09,210.45,d453f867-b97e-4224-891f-691217abb863,Credit Card,"991 Charles Knoll Suite 676
Katherineberg, HI 95358",nicholasmcmillan@gmail.com,Completed,,210.45
ac75c344-608e-449e-84b9-e6020d31812e,Health,Bandages,2024-03-14,3,43.46,130.38,dfa59722-0a1f-49df-9a59-19749adf4709,PayPal,"09957 Flores Fall
Shirleyville, ME 65157",jeremyreyes@gmail.com,Pending,DISCOUNT29ii,130.38
966be275-c2fe-4954-8dfd-9531302b7831,Home & Garden,Lawn Mower,2024-01-29,3,361.07,1083.21,378e6510-8f10-433e-abe4-2e7db96c1163,Credit Card,"5652 Bobby Street Apt. 684
Coryport, DE 38229",ryan54@yahoo.com,Completed,,1083.21
553d2625-e833-4da5-9e95-d6953579c143,Beauty,Face Cream,08-10-2024 21:34:37,4,314.96,1259.84,03ece8ff-e8b3-4763-b4ff-3f3a4d9dbaeb,Credit Card,"24491 Elizabeth Divide Apt. 388
North Carmen, ND 71006",wthomas@gmail.com,,,1259.84
bdd151b0-f64a-46ec-b0a5-648eefe9b3d0,Electronics,Laptop,2024-03-23,2,133.46,266.92,c11bd1c4-ffe3-4366-bf33-7a151e086f20,Bank Transfer,"0534 Dennis Pike
Port Shawn, DE 94381",johnsonjames@hotmail.com,Completed,,266.92
48769153-c688-43fe-9255-5c758d55119e,Beauty,Perfume,2024-04-02,1,44.26,44.26,a6129a1c-889d-4b76-b75c-30b561730c48,Credit Card,"7815 Ryan Squares Suite 380
East Derrickfurt, IN 88758",wardlinda@hotmail.com,Completed,,44.26
8347f1da-5c11-4b6d-82f5-b3f54ef4c34d,Electronics,Smartwatch,2024-05-19,3,384.0,1152.0,193e638d-774c-4afa-bf4d-908ce1fff6c0,Credit Card,"72742 Cynthia Corners Apt. 061
Grantborough, HI 05588",timothysharp@gmail.com,Cancelled,,1152.0
c2fa1da8-7830-4631-b8f0-188efb37afae,Home & Garden,Vacuum Cleaner,2024-11-07,5,235.79,1178.95,340029c3-ea11-405b-91fa-cefad6f89f7a,Credit Card,"693 Washington Shoals Apt. 434
Henryfurt, MI 71727",ostewart@smith.com,Pending,DISCOUNT04fA,1178.95
95831d58-ef4c-4119-8da5-d39b42c21797,Toys,Lego Set,2024-01-07,4,213.63,854.52,4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,Bank Transfer,"7963 Kelly Parkways
Port Kirsten, OH 42862",martintownsend@jennings-powell.com,Completed,,854.52
7d024c6d-8bea-45c1-b866-77aa23d4526b,Beauty,Perfume,2024-03-06,2,150.76,301.52,8ac97b01-e3ad-44d4-aab9-eb022f1dc121,Bank Transfer,"952 Stephanie Brooks
Davismouth, MI 72969",jvega@yahoo.com,Completed,,301.52
08a8ac7f-8621-48ad-8f09-105cf50d7a37,Books,Fiction Novel,2024-09-06,3,420.37,9448.36,f1f7d904-1307-4157-98c1-28e7d6cd3155,PayPal,"358 Tracie Villages
Heathbury, GA 49506",sherryclark@rasmussen.com,Pending,,182026.47
02571851-26a9-4100-b509-109b116658ce,Fashion,Sneakers,2024-03-30,1,16.38,16.38,5f8a14bd-74bd-4c93-8177-b66137fe032c,PayPal,"300 Kari Pine
New Raymondfort, GA 37606",russellemily@gmail.com,Completed,,33431.6
8d388327-883f-43c6-81b1-58e90406ff44,Fashion,Jacket,24-03-2024 01:57:17,1,73.31,73.31,8787ea21-0448-4a22-8308-aa5e694d7b00,Credit Card,"304 Lisa Lane
Andersonview, CO 10531",kimberly34@reed.net,Pending,,73.31
49646b96-fa3c-4628-8926-21df465568b7,Electronics,Smartwatch,2024-10-07,5,413.02,2065.1,b2a6e468-d02b-4243-8091-3ac10463750e,Credit Card,"08921 Lee Rest Suite 568
West Joshuaborough, KS 86490",agonzalez@miller.info,Refunded,,2065.1
5f804eeb-143a-4aff-a59b-0105cb80f288,Fashion,T-shirt,2024-04-13,2,67.0,134.0,90a3fbbf-7580-4050-a7f1-698cf5948a54,PayPal,"312 Jensen Mountains Apt. 074
Collinsmouth, FL 05286",kimberly53@hotmail.com,Pending,,134.0
c27437eb-a65f-4b8a-9bb4-4021fdde64af,Toys,Lego Set,2024-09-10,2,77.19,154.38,61177270-67c0-418b-97ef-a621081c79d4,PayPal,"43878 Edwards Run Apt. 577
North Ronaldland, DC 99707",vcole@yahoo.com,Pending,,154.38
a301ec03-0e5d-4c6a-b9db-78628d7dd772,Sports,Running Shoes,2024-05-26,2,100.59,201.18,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,PayPal,"37106 Jackson Unions
Taylorside, MO 01714",wpage@yahoo.com,,,201.18
c8cce2c2-a518-4418-af14-b3f6d867888b,Electronics,Smartwatch,2024-07-13,5,178.28,891.4,dba3496f-fa32-4f69-90db-fad654ce26be,PayPal,"4859 Elliott Expressway Apt. 483
Aprilview, NH 28107",ljefferson@huffman.com,Cancelled,,
0ae4ac11-eb4d-4f42-8735-70a2e5110961,Health,Bandages,2024-02-07,2,71.74,143.48,de3ce88b-e6b9-431a-b61f-6d903ad1fa33,PayPal,"USNS Martin
FPO AP 62612",thomasdalton@hood.com,Completed,,143.48
45667c48-79ba-430a-9118-c400e336c243,Home & Garden,Sofa,2024-09-25,5,56.8,284.0,af36b8cc-1308-4974-ac95-b3ac0beb7c34,Bank Transfer,"27104 James Court Suite 510
Wheelerland, SC 73790",sherrythomas@rodriguez.info,Completed,,284.0
a879d8f8-9042-4eb7-8b04-0f53e63949d4,Fashion,T-shirt,2024-04-18,4,484.56,1938.24,d9b59f84-edc3-41c3-adea-2d2d086c405f,PayPal,"034 Hoover Ways Suite 945
Villaside, SD 86925",hsimmons@yahoo.com,Pending,DISCOUNT15Rp,1938.24
9647ff9f-3508-407a-b622-d84204022b3c,Beauty,Face Cream,2024-05-02,3,139.59,418.77,b674410d-d218-49d6-8093-bfb024e9bcfd,Credit Card,"34249 David Pike
Riverashire, KY 97135",xmartin@moore-ware.com,Completed,,418.77
4c9d6907-13b2-4cec-adca-bf9465f6ba53,Home & Garden,Sofa,2024-11-14,1,255.85,255.85,9112fbc0-3d8f-45f4-905f-9096299656e2,PayPal,"20331 Douglas Mountains Apt. 510
New Lindsay, TN 62326",joseph86@tran.com,Pending,DISCOUNT92zy,255.85
e582b678-ad52-49dd-a39f-c471d9750f00,Beauty,Perfume,2024-11-20,2,89.9,179.8,c16f9bcc-6243-4ed7-94ec-3f338a624cbd,Bank Transfer,"86667 Collins Pike
Alyssaborough, SC 36904",clarkmelissa@gmail.com,Pending,DISCOUNT93Ea,179.8
3b6dca0d-6fe5-440b-9901-ef870dbf0caf,Electronics,Laptop,2024-05-14,5,428.91,2144.55,9aec56a8-5731-4609-9375-ee90d6b361e4,Credit Card,"5203 Ward Fields
New Lanceville, MN 33761",eadams@henderson.com,Completed,,136112.89
658e54a2-9879-4f35-b471-99869d264599,Health,Bandages,2024-10-25,5,279.55,1397.75,07958c1f-538d-4b8c-8607-b1e9f80b2cea,Bank Transfer,"404 Sanders Square
Joshuaton, AK 94614",wstephenson@gmail.com,Completed,,138454.81
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,Sports,Yoga Mat,2024-09-03,3,213.42,640.26,8d93e14a-5b16-4158-ba67-470c7d98302f,PayPal,"PSC 9772, Box 7810
APO AA 04280",rossjames@beasley.com,Completed,,90723.57
95fbe976-ae00-4b7e-af8c-83e56e8d9644,Beauty,Face Cream,2024-05-25,4,95.22,380.88,c5acc354-15f0-4cb4-a14c-721da921cb4c,Bank Transfer,"221 Flowers Crest
South Danaton, CT 71815",brandy32@conley-white.com,Cancelled,,128827.38
b68e47fa-3f17-4534-8c4d-58194b9dfd58,Books,Biography,2024-08-28,4,70.61,282.44,277b0667-4499-40a6-9500-717012d15585,PayPal,"905 Hurst Extension
Zacharyfurt, TN 88272",melissaroy@yahoo.com,Completed,,282.44
277eb0aa-a247-441d-88ad-0899b630794d,Home & Garden,Blender,2024-05-27,3,254.66,763.98,5c56d9bc-5111-431d-a3be-441dbd5a0c9e,Credit Card,"241 Scott Harbor
Lake William, SC 98389",kimberly63@smith.biz,Cancelled,,763.98
6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,Fashion,T-shirt,2024-02-09,2,24.95,49.9,832f52c4-8e03-40cf-8e96-922772e76b51,Bank Transfer,"9020 Dana Mount
Lake Sherryport, TX 84690",bruce59@hotmail.com,,DISCOUNT63iw,49.9
5a9a206a-16f1-42a2-86b9-19aa1a7167c7,Fashion,T-shirt,2024-06-07,5,77.54,387.7,991965ea-98d0-4c2c-97d3-0f328de1596c,Credit Card,"USNS Burgess
FPO AP 17898",halejeffery@hotmail.com,Completed,,387.7
f1b88d65-406f-44d6-9c72-aebd13b11e59,Health,Vitamins,2024-10-30,4,52.78,211.12,7eece88d-a002-452a-b88c-ddde3f2086c2,Credit Card,"1502 Alvarez Junction
East Robinport, NH 72168",mariahiggins@foster-rivera.com,Pending,,211.12
1b628a9d-7536-4b9f-b20f-72c09dde0188,Electronics,Headphones,2024-08-18,1,430.52,430.52,f2e61828-01bb-419c-8dfe-111722af711f,Credit Card,"9799 Simon Mountains
West Jennifer, MA 63750",angelatorres@gmail.com,Pending,,430.52
dc08bf29-d2d3-4488-90c3-00186e3cdd4f,Books,Cookbook,2024-05-09,5,160.91,804.55,22d90db3-982a-4277-b966-d59fa6aa59e5,Credit Card,"38166 Finley Locks Apt. 282
Oliviahaven, OK 99047",wagneramy@yahoo.com,Completed,,804.55
b1fead13-f280-4f1d-9a6c-0db952171c88,Electronics,Smartwatch,2024-04-26,5,203.96,1019.8,2d79a2d1-506e-40c7-baa0-61e9336b00cb,PayPal,"14257 Martin Alley Apt. 324
Christopherbury, IL 57720",xgoodman@mathis-smith.com,Completed,,1019.8
33261887-9058-41df-ae9b-f3e11d27c09a,Beauty,Perfume,2024-05-21,2,37.05,74.1,2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,Credit Card,"2526 Villanueva Viaduct
Carlsonside, MI 64504",rachelbailey@wright.com,Completed,,74.1
f3f81c31-06e3-4949-8cd3-4c62c4829b71,Health,Protein Powder,2024-09-21,4,257.85,1031.4,b5578b00-f166-4dcf-b62c-dfbcba2aa7ba,PayPal,"92355 Mason Alley
Melendezbury, NM 25138",michaelwilliams@bullock-trujillo.com,Completed,DISCOUNT92Gc,1031.4
7fd255ee-ac48-4366-a8bd-80d7cb881c32,Fashion,T-shirt,2024-11-05,1,79.16,79.16,3df51967-4d86-40bd-a222-4f9623a13e20,Credit Card,"1602 Anderson Parkways
Parkstown, SD 88344",montgomeryjessica@campbell-hogan.com,Cancelled,DISCOUNT02jc,79.16
6c521d13-b719-4b68-a775-ee42a89e22f2,Toys,Lego Set,2024-04-08,1,358.42,358.42,72f60958-12ef-4101-a082-786fca00ef58,,"6419 Shaw Tunnel
Josephside, DE 23941",jcarpenter@mitchell.com,Cancelled,,358.42
88cc4d49-669b-49b8-950d-f1a07aaf2001,Home & Garden,Lawn Mower,2024-08-20,3,130.23,390.69,dea050c6-eb9e-4274-ac6a-37ad81b15db9,Credit Card,"Unit 8612 Box 0594
DPO AE 67989",kellysanchez@vargas.com,Completed,,390.69
ca6caf9b-0969-4101-8b2c-550a6b15c11b,Books,Children's Book,2024-09-25,1,14.46,14.46,e53f9644-b39e-4df2-9c0a-1febf7eae66e,PayPal,"0740 Miranda Mount Suite 095
Ronaldport, AK 71640",anne83@martinez.com,Completed,,14.46
ea163354-a35f-49c1-9804-95628972abbd,Toys,Action Figure,2024-11-11,2,410.86,821.72,3f8c1097-c4da-4c2e-9bff-a27915c1604f,PayPal,"6075 Fields Ranch Apt. 508
Wrightland, CT 17023",nicholebrown@potter-long.org,Completed,,821.72
a5a1c825-2a95-48c3-9ae1-dbadaa2960fd,Beauty,Shampoo,2024-09-12,1,429.69,429.69,fbcdbf5e-902f-4465-8b57-07209cd8758b,Bank Transfer,"4579 Samantha Village Suite 015
Benjaminville, NY 95580",wilsonjohn@morales-jones.info,Completed,,429.69
f780ef2f-664d-4922-a590-fd3cad6ecc57,Health,Protein Powder,2024-09-07,1,186.12,186.12,cbd5cc86-f739-46e9-94e3-8579c0afd193,Bank Transfer,"6024 Mary Meadows Apt. 394
Christinaside, WY 32450",joshua10@yahoo.com,Completed,,186.12
38958939-9342-409f-b00a-c64c949cd8d4,Sports,Running Shoes,2024-08-04,3,63.74,191.22,768b4f7e-6421-4e66-9fc6-4cd0721e8b1f,PayPal,"PSC 4406, Box 3062
APO AA 35504",randalljones@garcia.com,Pending,,103664.3
801e8690-b0c0-4fcc-96ad-d4dfadf75924,Fashion,Sneakers,2024-10-26,3,386.86,1160.58,0649bcf6-ff69-423d-984f-c85b2697384d,PayPal,"33053 Cheryl Stream Suite 969
Amberfort, AL 45452",sherrywyatt@yahoo.com,Completed,,1160.58
57d337d3-4fd8-4bbb-992c-11072444d301,Toys,Action Figure,2024-10-10,3,484.87,4520.57,8567c805-34f5-41c0-88c5-eb2a7490adeb,PayPal,"Unit 5445 Box 7702
DPO AP 77169",edward86@yahoo.com,Completed,,4520.57
702ba49f-18fd-42b9-b9e5-c9aa592a3549,Beauty,Lipstick,2024-07-06,3,34.28,102.84,51a40d2a-73d3-4457-b25f-13dfb8d49848,Credit Card,"660 Hawkins Overpass Apt. 682
Lawsonville, MO 29114",merrittdonald@gmail.com,Completed,,102.84
